Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Months Code,Months,Unit,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F,Y2025,Y2025F
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5530","Producer Price (LCU/tonne)","7003","March","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2625.000000","A","2281.000000","A","2300.000000","A","3349.000000","A","4057.000000","A","3297.000000","A","4746.000000","A","2830.000000","A","4756.000000","A","3488.000000","A","4370.500000","A","3646.700000","A","4203.400000","A","8638.000000","A","7801.800000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5530","Producer Price (LCU/tonne)","7004","April","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3115.000000","A","2801.000000","A","2308.000000","A","4497.000000","A","4271.000000","A","3180.000000","A","5755.000000","A","3088.000000","A","4577.000000","A","4141.000000","A","5955.500000","A","4085.800000","A","5002.700000","A","11621.000000","A","9192.500000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5530","Producer Price (LCU/tonne)","7005","May","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3488.000000","A","3001.000000","A","2775.000000","A","4852.000000","A","4893.000000","A","3378.000000","A","5293.000000","A","3544.000000","A","4039.000000","A","4505.000000","A","6616.500000","A","3931.500000","A","5290.100000","A","14067.000000","A","8345.000000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5530","Producer Price (LCU/tonne)","7006","June","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3934.000000","A","2661.000000","A","2998.000000","A","4920.000000","A","4562.000000","A","3251.000000","A","6522.000000","A","3144.000000","A","4153.000000","A","5079.000000","A","5005.500000","A","4388.300000","A","5582.600000","A","10874.000000","A","9298.700000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5530","Producer Price (LCU/tonne)","7007","July","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3887.000000","A","2798.000000","A","2743.000000","A","4620.000000","A","3671.000000","A","2796.000000","A","6209.000000","A","2997.000000","A","4485.000000","A","5028.000000","A","5113.300000","A","3952.000000","A","5712.500000","A","8568.000000","A","7479.800000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5530","Producer Price (LCU/tonne)","7008","August","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2931.000000","A","2307.000000","A","2119.000000","A","3111.000000","A","2774.000000","A","2198.000000","A","5575.000000","A","2386.000000","A","4454.000000","A","3724.000000","A","4691.900000","A","3442.000000","A","5732.900000","A","8533.000000","A","5775.700000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5530","Producer Price (LCU/tonne)","7009","September","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1815.000000","A","1686.000000","A","2156.000000","A","2244.000000","A","2697.000000","A","2182.000000","A","3433.000000","A","2652.000000","A","3844.000000","A","3575.000000","A","3914.600000","A","2857.100000","A","8571.900000","A","6468.000000","A","4929.600000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5530","Producer Price (LCU/tonne)","7010","October","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1848.000000","A","1561.000000","A","3230.000000","A","2469.000000","A","2537.000000","A","2297.000000","A","3322.000000","A","4833.000000","A","3398.000000","A","3877.000000","A","4231.500000","A","2640.200000","A","9726.800000","A","4751.000000","A","4856.100000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5530","Producer Price (LCU/tonne)","7011","November","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1819.000000","A","1735.000000","A","3367.000000","A","2661.000000","A","2000.000000","A","2662.000000","A","2703.000000","A","3788.000000","A","3552.000000","A","3385.000000","A","3875.200000","A","3081.400000","A","10378.200000","A","3836.000000","A","4635.800000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5530","Producer Price (LCU/tonne)","7012","December","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1807.000000","A","1855.000000","A","3255.000000","A","2719.000000","A","2330.000000","A","3079.000000","A","2298.000000","A","4828.000000","A","2942.000000","A","3409.000000","A","3753.800000","A","3717.500000","A","8588.300000","A","4226.000000","A","3963.500000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5531","Producer Price (SLC/tonne)","7021","Annual value","SLC","531.000000","A","677.000000","A","564.000000","A","860.000000","A","537.000000","A","902.000000","A","886.000000","A","787.000000","A","606.000000","A","1432.000000","A","1032.000000","A","1417.000000","A","1439.000000","A","1098.000000","A","1170.000000","A","1304.000000","A","2379.000000","A","1807.000000","A","2683.000000","A","2139.000000","A","1874.000000","A","2162.000000","A","2831.000000","A","2854.000000","A","2371.000000","A","3836.000000","A","3049.000000","A","3549.000000","A","3272.000000","A","3819.000000","A","3095.000000","A","4193.000000","A","7809.000000","A","6143.000000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5532","Producer Price (USD/tonne)","7021","Annual value","USD","192.300000","A","237.400000","A","172.600000","A","242.200000","A","148.100000","A","209.800000","A","192.300000","A","142.400000","A","99.200000","A","206.300000","A","119.900000","A","134.400000","A","190.200000","A","170.000000","A","184.000000","A","192.600000","A","337.700000","A","218.700000","A","316.600000","A","292.200000","A","258.100000","A","263.300000","A","293.200000","A","263.000000","A","185.800000","A","260.800000","A","228.700000","A","268.000000","A","226.500000","A","232.000000","A","209.400000","A","256.400000","A","423.200000","A","335.200000","A",,
"202","'710","South Africa","403","'01253.02","Onions and shallots, dry (excluding dehydrated)","5539","Producer Price Index (2014-2016 = 100)","7021","Annual value","","17.580000","E","22.410000","E","18.670000","E","28.470000","E","17.780000","E","29.860000","E","29.330000","E","26.060000","E","20.060000","E","47.410000","E","34.170000","E","46.920000","E","47.640000","E","36.350000","E","38.740000","E","43.170000","E","78.770000","E","59.830000","E","88.830000","E","70.820000","E","62.050000","E","71.580000","E","93.730000","E","94.490000","E","78.500000","E","127.010000","E","100.950000","E","117.500000","E","108.330000","E","126.440000","E","102.470000","E","138.830000","E","258.550000","E","203.390000","E","188.640000","E"
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7021","Annual value","LCU","1166.000000","A","1436.000000","A","992.000000","A","1137.000000","A","1407.000000","A","1398.000000","A","1521.000000","A","1438.000000","A","1537.000000","A","1964.000000","A","2366.000000","A","2862.000000","A","3243.000000","A","3279.000000","A","3330.000000","A","3123.000000","A","3724.000000","A","4116.000000","A","4148.000000","A","4267.000000","A","4742.000000","A","4816.000000","A","5209.000000","A","6206.000000","A","6038.000000","A","6478.000000","A","6381.000000","A","6484.000000","A","7793.000000","A","7185.000000","A","7737.000000","A","7570.000000","A","13470.000000","A","14553.000000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7001","January","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5870.000000","A","4104.000000","A","5087.000000","A","6196.000000","A","5913.000000","A","7331.000000","A","11188.000000","A","7299.000000","A","7418.000000","A","11240.000000","A","9742.700000","A","7529.000000","A","6745.700000","A","10159.000000","A","9562.200000","A","14297.900000","A"
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7002","February","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5736.000000","A","4334.000000","A","6384.000000","A","7889.000000","A","8323.000000","A","7746.000000","A","10450.000000","A","7420.000000","A","6538.000000","A",,,"8290.300000","A","12145.800000","A","10777.500000","A","17161.000000","A","14403.400000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7003","March","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5891.000000","A","5762.000000","A","6605.000000","A","5731.000000","A","10994.000000","A","8149.000000","A","10946.000000","A","9733.000000","A","7076.000000","A",,,"8466.300000","A","10570.800000","A","14230.300000","A","13573.000000","A","19337.100000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7004","April","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4994.000000","A","4962.000000","A","6324.000000","A","6386.000000","A","9519.000000","A","6150.000000","A","7163.000000","A","9344.000000","A","8001.000000","A",,,"6771.100000","A","9825.200000","A","9479.400000","A","15108.000000","A","14244.300000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7005","May","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4684.000000","A","4768.000000","A","5100.000000","A","6641.000000","A","9830.000000","A","5107.000000","A","6459.000000","A","10194.000000","A","8476.000000","A",,,"7504.500000","A","9738.700000","A","9966.000000","A","9630.000000","A","8435.700000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7006","June","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6379.000000","A","7315.000000","A","6803.000000","A","8347.000000","A","11728.000000","A","6540.000000","A","7384.000000","A","8233.000000","A","9334.000000","A",,,"13043.800000","A","10563.300000","A","10746.400000","A","11490.000000","A","13382.600000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7007","July","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5204.000000","A","10408.000000","A","5347.000000","A","7508.000000","A","9679.000000","A","10091.000000","A","8062.000000","A","11885.000000","A","17270.000000","A",,,"18935.400000","A","11333.400000","A","14404.600000","A","17363.000000","A","18000.600000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7008","August","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6967.000000","A","9809.000000","A","7437.000000","A","6652.000000","A","8104.000000","A","10046.000000","A","12148.000000","A","9076.000000","A","16231.000000","A",,,"15944.800000","A","12126.100000","A","10124.200000","A","20434.000000","A","23580.900000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7009","September","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5201.000000","A","7883.000000","A","11664.000000","A","7389.000000","A","7809.000000","A","7523.000000","A","12952.000000","A","1039.000000","A","13670.000000","A",,,"9611.300000","A","12535.700000","A","14427.300000","A","13464.000000","A","16208.500000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7010","October","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6453.000000","A","7128.000000","A","8885.000000","A","9659.000000","A","7923.000000","A","8870.000000","A","9214.000000","A","9627.000000","A","11237.000000","A",,,"6816.900000","A","11158.400000","A","8878.000000","A","11067.000000","A","12155.600000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7011","November","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5268.000000","A","7482.000000","A","6862.000000","A","6809.000000","A","6388.000000","A","8988.000000","A","7691.000000","A","7021.000000","A","7234.000000","A",,,"8732.400000","A","12638.700000","A","7465.900000","A","10509.000000","A","15568.200000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5530","Producer Price (LCU/tonne)","7012","December","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5510.000000","A","5799.000000","A","6701.000000","A","9010.000000","A","6647.000000","A","11516.000000","A","8774.000000","A","10014.000000","A","7463.000000","A",,,"8730.600000","A","9076.900000","A","6796.100000","A","16133.000000","A","16302.700000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5531","Producer Price (SLC/tonne)","7021","Annual value","SLC","1166.000000","A","1436.000000","A","992.000000","A","1137.000000","A","1407.000000","A","1398.000000","A","1521.000000","A","1438.000000","A","1537.000000","A","1964.000000","A","2366.000000","A","2862.000000","A","3243.000000","A","3279.000000","A","3330.000000","A","3123.000000","A","3724.000000","A","4116.000000","A","4148.000000","A","4267.000000","A","4742.000000","A","4816.000000","A","5209.000000","A","6206.000000","A","6038.000000","A","6478.000000","A","6381.000000","A","6484.000000","A","7793.000000","A","7185.000000","A","7737.000000","A","7570.000000","A","13470.000000","A","14553.000000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5532","Producer Price (USD/tonne)","7021","Annual value","USD","422.300000","A","503.500000","A","303.600000","A","320.200000","A","387.900000","A","325.200000","A","330.100000","A","260.100000","A","251.600000","A","283.000000","A","274.800000","A","271.500000","A","428.700000","A","507.600000","A","523.600000","A","461.200000","A","528.600000","A","498.200000","A","489.500000","A","582.800000","A","653.100000","A","586.600000","A","539.500000","A","571.800000","A","473.200000","A","440.400000","A","478.600000","A","489.700000","A","539.400000","A","436.500000","A","523.500000","A","462.800000","A","730.100000","A","794.000000","A",,
"202","'710","South Africa","414","'01241.90","Other beans, green","5539","Producer Price Index (2014-2016 = 100)","7021","Annual value","","18.680000","E","23.010000","E","15.900000","E","18.220000","E","22.550000","E","22.400000","E","24.370000","E","23.040000","E","24.630000","E","31.470000","E","37.910000","E","45.860000","E","51.970000","E","52.540000","E","53.360000","E","50.040000","E","59.670000","E","65.950000","E","66.470000","E","68.370000","E","75.990000","E","77.170000","E","83.470000","E","99.440000","E","96.750000","E","103.800000","E","102.250000","E","103.900000","E","124.870000","E","115.130000","E","123.980000","E","121.300000","E","215.840000","E","233.200000","E","241.620000","E"
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7021","Annual value","LCU","489.000000","A","968.000000","A","596.000000","A","720.000000","A","916.000000","A","815.000000","A","870.000000","A","1060.000000","A","919.000000","A","1205.000000","A","1077.000000","A","1705.000000","A","1780.000000","A","1453.000000","A","1631.000000","A","1589.000000","A","1776.000000","A","1775.000000","A","2795.000000","A","2282.000000","A","2314.000000","A","2346.000000","A","2836.000000","A","2836.000000","A","2540.000000","A","3738.000000","A","2902.000000","A","3145.000000","A","3197.000000","A","3650.000000","A","3792.000000","A","3880.000000","A","7288.000000","A","6824.000000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7001","January","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2620.000000","A","2012.000000","A","2304.000000","A","3363.000000","A","3409.000000","A","2649.000000","A","5233.000000","A","4513.000000","A","3993.000000","A","4649.000000","A","4181.700000","A","3522.400000","A","3430.000000","A","5442.000000","A","7240.600000","A","7352.100000","A"
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7002","February","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2384.000000","A","1946.000000","A","2609.000000","A","2929.000000","A","3318.000000","A",,,"5940.000000","A","3720.000000","A","3616.000000","A","4258.000000","A","3416.100000","A","3512.900000","A","3758.000000","A","6491.000000","A","6928.000000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7003","March","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2205.000000","A","2012.000000","A","2256.000000","A","2701.000000","A","3351.000000","A",,,"6275.000000","A","2934.000000","A","3603.000000","A","3577.000000","A","3582.700000","A","3498.100000","A","4139.700000","A","5571.000000","A","5211.300000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7004","April","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2556.000000","A","2197.000000","A","2482.000000","A","2973.000000","A","2811.000000","A",,,"4939.000000","A","2658.000000","A","3833.000000","A","3767.000000","A","3342.300000","A","4138.900000","A","4711.200000","A","5503.000000","A","5657.500000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7005","May","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2499.000000","A","2574.000000","A","2468.000000","A","3062.000000","A","3187.000000","A",,,"4375.000000","A","2977.000000","A","3630.000000","A","3501.000000","A","3226.700000","A","4338.700000","A","4420.500000","A","6188.000000","A","5354.000000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7006","June","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2715.000000","A","2635.000000","A","2364.000000","A","3073.000000","A","3100.000000","A",,,"4461.000000","A","2747.000000","A","3074.000000","A","3095.000000","A","3333.200000","A","5623.700000","A","4565.100000","A","7281.000000","A","5968.200000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7007","July","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2063.000000","A","2439.000000","A","2262.000000","A","3142.000000","A","3192.000000","A",,,"4224.000000","A","2761.000000","A","2990.000000","A","3236.000000","A","4405.500000","A","5583.700000","A","4531.400000","A","7940.000000","A","6414.100000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7008","August","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3495.000000","A","2761.000000","A","2361.000000","A","3161.000000","A","3620.000000","A",,,"4090.000000","A","3098.000000","A","2932.000000","A","3614.000000","A","5653.700000","A","5405.900000","A","4136.600000","A","7502.000000","A","7908.100000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7009","September","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3217.000000","A","3150.000000","A","2653.000000","A","3983.000000","A","4290.000000","A",,,"4248.000000","A","3733.000000","A","3158.000000","A","4506.000000","A","6613.400000","A","8156.800000","A","3855.000000","A","9991.000000","A","10451.600000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7010","October","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2442.000000","A","3513.000000","A","3563.000000","A","4038.000000","A","4076.000000","A",,,"4760.000000","A","4341.000000","A","4136.000000","A","4418.000000","A","7366.200000","A","6912.700000","A","3418.300000","A","10549.000000","A","8477.500000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7011","November","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2147.000000","A","3028.000000","A","3100.000000","A","4109.000000","A","3529.000000","A",,,"4359.000000","A","3844.000000","A","4787.000000","A","4358.000000","A","5534.700000","A","3980.300000","A","4451.100000","A","7840.000000","A","6813.300000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5530","Producer Price (LCU/tonne)","7012","December","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2138.000000","A","2801.000000","A","3378.000000","A","4054.000000","A","3299.000000","A",,,"4283.000000","A","4498.000000","A","5125.000000","A","4701.000000","A","4895.900000","A","4189.300000","A","5638.000000","A","7862.000000","A","6560.300000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5531","Producer Price (SLC/tonne)","7021","Annual value","SLC","489.000000","A","968.000000","A","596.000000","A","720.000000","A","916.000000","A","815.000000","A","870.000000","A","1060.000000","A","919.000000","A","1205.000000","A","1077.000000","A","1705.000000","A","1780.000000","A","1453.000000","A","1631.000000","A","1589.000000","A","1776.000000","A","1775.000000","A","2795.000000","A","2282.000000","A","2314.000000","A","2346.000000","A","2836.000000","A","2836.000000","A","2540.000000","A","3738.000000","A","2902.000000","A","3145.000000","A","3197.000000","A","3650.000000","A","3792.000000","A","3880.000000","A","7288.000000","A","6824.000000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5532","Producer Price (USD/tonne)","7021","Annual value","USD","177.100000","A","339.400000","A","182.400000","A","202.800000","A","252.500000","A","189.600000","A","188.800000","A","191.700000","A","150.400000","A","173.600000","A","125.100000","A","161.800000","A","235.300000","A","224.900000","A","256.500000","A","234.700000","A","252.100000","A","214.900000","A","329.800000","A","311.700000","A","318.700000","A","285.800000","A","293.700000","A","261.300000","A","199.100000","A","254.100000","A","217.600000","A","237.500000","A","221.300000","A","221.800000","A","256.600000","A","237.200000","A","395.000000","A","372.300000","A",,
"202","'710","South Africa","116","'01510","Potatoes","5539","Producer Price Index (2014-2016 = 100)","7021","Annual value","","16.100000","E","31.860000","E","19.620000","E","23.700000","E","30.150000","E","26.830000","E","28.640000","E","34.890000","E","30.250000","E","39.660000","E","35.450000","E","56.120000","E","58.590000","E","47.830000","E","53.690000","E","52.300000","E","58.460000","E","58.430000","E","92.000000","E","75.120000","E","76.170000","E","77.220000","E","93.350000","E","93.350000","E","83.610000","E","123.040000","E","95.520000","E","103.520000","E","105.230000","E","120.140000","E","124.820000","E","127.720000","E","239.890000","E","224.620000","E","228.930000","E"
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7021","Annual value","LCU","295.000000","A","363.000000","A","310.000000","A","421.000000","A","443.000000","A","469.000000","A","480.000000","A","566.000000","A","544.000000","A","727.000000","A","732.000000","A","934.000000","A","847.000000","A","830.000000","A","823.000000","A","1066.000000","A","2330.000000","A","2657.000000","A","3218.000000","A","3343.000000","A","3565.000000","A","3482.000000","A","4305.000000","A","4628.000000","A","3885.000000","A","5421.000000","A","5213.000000","A","4693.000000","A","4899.000000","A","6221.000000","A","5934.000000","A","6922.000000","A","20894.000000","A","16152.000000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7001","January","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1457.000000","A","5484.000000","A","7054.000000","A","1661.000000","A","2330.000000","A",,,"11067.000000","A","13609.000000","A","17015.000000","A","2097.000000","A","2069.600000","A","31037.300000","A","40549.000000","A","2633.000000","A","14087.200000","A","13966.300000","A"
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7002","February","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1320.000000","A","5341.000000","A","6058.000000","A","1675.000000","A",,,,,"12955.000000","A","11723.000000","A",,,"2531.000000","A","2273.500000","A","43078.300000","A","41728.600000","A","2525.000000","A","14263.400000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7003","March","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1588.000000","A","5643.000000","A","5148.000000","A","1610.000000","A",,,,,"8390.000000","A","12411.000000","A",,,"23262.000000","A","2897.100000","A","43452.900000","A","39041.300000","A","2635.000000","A","13334.200000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7004","April","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1779.000000","A","5599.000000","A","5614.000000","A","1717.000000","A",,,,,"6375.000000","A","17956.000000","A",,,"2094.000000","A","2758.200000","A","36730.000000","A","44566.800000","A","2945.000000","A","17152.900000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7005","May","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2268.000000","A","5046.000000","A","4745.000000","A","1756.000000","A",,,,,"5856.000000","A","18483.000000","A",,,"1854.000000","A","2068.500000","A","30595.400000","A","70409.500000","A","3275.000000","A","20126.500000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7006","June","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2398.000000","A","5341.000000","A","8056.000000","A","1897.000000","A",,,,,"6954.000000","A","11333.000000","A",,,"1874.000000","A","2364.600000","A","32518.700000","A","65698.100000","A","4017.000000","A","17366.200000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7007","July","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3446.000000","A","7740.000000","A","7853.000000","A","2317.000000","A",,,,,"7373.000000","A","11755.000000","A",,,"3093.000000","A","3256.000000","A","38510.700000","A","38164.800000","A","4851.000000","A","20188.900000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7008","August","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4116.000000","A","11899.000000","A","6914.000000","A","3103.000000","A",,,,,"11294.000000","A","14944.000000","A",,,"2314.000000","A","4469.500000","A","58778.400000","A","37199.800000","A","7602.000000","A","28800.100000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7009","September","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3203.000000","A","13258.000000","A","7151.000000","A","3133.000000","A",,,,,"9526.000000","A","19311.000000","A",,,"3114.000000","A","7158.800000","A","49806.600000","A","47231.500000","A","9339.000000","A","20333.500000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7010","October","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2304.000000","A","12468.000000","A","12060.000000","A","2485.000000","A",,,,,"12664.000000","A","28666.000000","A",,,"2729.000000","A","7385.400000","A","38450.600000","A","39194.300000","A","9425.000000","A","14998.300000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7011","November","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1609.000000","A","5985.000000","A","8214.000000","A","1937.000000","A",,,,,"11567.000000","A","19051.000000","A",,,"1939.000000","A","2452.700000","A","30758.100000","A","26951.200000","A","3598.000000","A","12178.700000","A",,
"202","'710","South Africa","394","'01235","Pumpkins, squash and gourds","5530","Producer Price (LCU/tonne)","7012","December","LCU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2057.000000","A","5782.000000","A","5425.000000","A","2282.000000","A",,,,,"10291.000000","A","13803.000000","A",,,"1643.000000","A","1773.900000","A","41595.500000","A","36091.300000","A","3570.000000","A","12714.200000","A",,
